payment_id,customer_id,amount,currency,payment_method,status,failure_reason,attempt_number,recovered,recovered_amount,recovery_action,recovery_time_hours,created_at
5fcd1d79-c1e9-4419-93c4-dba4caa504ae,cust_260,5601.17,INR,netbanking,failed,expired_card,1,False,0.0,,,2026-06-14T22:24:54.239618
2a8cf96b-d811-4351-ac8d-59bcd5290ddc,cust_1017,4008.33,INR,upi,success,,2,False,0.0,,,2026-08-17T19:45:54.239618
6d54fa34-6f10-4d78-b89f-73e9ccc53cf2,cust_669,875.37,INR,netbanking,success,,1,False,0.0,,,2026-06-24T01:43:54.239618
fa16329e-7b5d-4b09-92ed-4d9564c475cd,cust_1947,11280.99,INR,netbanking,failed,network_error,1,True,11280.99,human_agent_escalation,5.0,2026-06-08T15:19:54.239618
576f6d1b-ba1b-48aa-9077-48445b980101,cust_1362,12381.64,INR,card,success,,2,False,0.0,,,2026-08-30T16:24:54.239618
5312b08b-926f-4992-bcdb-002a997b0ef1,cust_1141,1977.34,INR,card,success,,1,False,0.0,,,2026-07-13T16:39:54.239618
9acf059d-e266-42d7-9dfe-041c4701b294,cust_1303,1748.25,INR,netbanking,success,,2,False,0.0,,,2026-06-29T13:21:54.239618
28905195-b00b-4718-aaa4-ef9bb12c21a8,cust_116,4235.14,INR,upi,success,,2,False,0.0,,,2026-08-11T00:57:54.239618
b1ec4283-db42-42d6-8089-6936b75c66b2,cust_1984,4006.73,INR,netbanking,success,,1,False,0.0,,,2026-08-07T09:15:54.239618
432c0e99-7b00-45a8-98df-788a18fb611f,cust_1060,2034.99,INR,card,success,,1,False,0.0,,,2026-06-08T11:02:54.239618
9317d8bc-cb3e-453a-aa0e-11efb039d2c4,cust_2240,792.33,INR,netbanking,success,,2,False,0.0,,,2026-07-11T03:01:54.239618
243a9114-35cc-4df6-90b6-2d2ce9c4c90e,cust_1892,3213.55,INR,upi,success,,1,False,0.0,,,2026-07-12T07:24:54.239618
fe6108d0-162f-442b-8247-7bfbdf6b6f1a,cust_2118,4008.98,INR,upi,success,,1,False,0.0,,,2026-06-21T11:10:54.239618
7baa1716-7fa6-4e47-9c84-7f6b16565345,cust_1616,4690.24,INR,card,success,,3,False,0.0,,,2026-07-30T18:21:54.239618
edb81e10-1cd0-40d4-b137-432481032a19,cust_2206,3342.13,INR,upi,failed,authentication_failed,2,True,3342.13,human_agent_escalation,21.4,2026-07-27T14:33:54.239618
423a8347-6a7b-4019-9eff-ab255db937c4,cust_2076,1912.17,INR,card,failed,network_error,1,True,1912.17,switch_payment_method,47.0,2026-06-12T20:55:54.239618
fe449cbc-d692-4e00-8e27-7b11e7a2ab87,cust_202,5970.59,INR,netbanking,success,,1,False,0.0,,,2026-08-05T12:06:54.239618
411f6980-0c12-4093-8c98-e887f9db416e,cust_740,2589.61,INR,upi,success,,1,False,0.0,,,2026-07-07T12:58:54.239618
729ab5c8-3b7a-45c6-9a16-093244a419cf,cust_1010,1606.11,INR,card,success,,1,False,0.0,,,2026-07-06T15:00:54.239618
d5381188-a58b-40cf-bd4a-5344fc9a88d2,cust_465,2074.37,INR,card,failed,bank_decline,1,False,0.0,,,2026-06-10T06:49:54.239618
fcd03c84-c396-4034-977e-00b3690cea00,cust_2203,507.06,INR,card,success,,1,False,0.0,,,2026-06-27T06:38:54.239618
7f40fa9a-47f5-42cc-b4c1-36262265b6b4,cust_1683,2071.4,INR,card,success,,1,False,0.0,,,2026-07-04T11:26:54.239618
8d29785c-8c93-4c80-855a-c3011ed7157a,cust_1526,4535.06,INR,card,success,,1,False,0.0,,,2026-06-06T21:47:54.239618
2b3aa669-df3b-4a4e-ac0c-6c06ac70efe5,cust_2434,3313.65,INR,upi,success,,1,False,0.0,,,2026-07-01T20:12:54.239618
88024fa5-05bc-462b-b2d0-9d114c0acc82,cust_2173,9591.17,INR,upi,failed,network_error,1,True,9591.17,human_agent_escalation,29.6,2026-07-08T18:57:54.239618
5b0982ae-1c4f-48d1-8e6c-076eae070217,cust_1767,1926.23,INR,upi,success,,1,False,0.0,,,2026-06-28T12:18:54.239618
0dab6e01-d292-4f96-9026-b7fabfd84fd5,cust_663,3784.17,INR,wallet,success,,2,False,0.0,,,2026-07-13T05:00:54.239618
13edef40-d181-4b66-b647-7886ec38a4d8,cust_1492,4981.4,INR,upi,success,,1,False,0.0,,,2026-06-07T07:25:54.239618
c822dfb5-a5a3-42f7-86ce-599fca4f14d9,cust_2340,20101.93,INR,card,failed,bank_decline,3,True,20101.93,human_agent_escalation,38.8,2026-08-31T11:12:54.239618
378b7a69-878e-4d91-9db0-efe2d6218601,cust_119,2780.23,INR,card,failed,authentication_failed,1,False,0.0,,,2026-06-28T03:28:54.239618
1a5029a0-7730-4c2b-8bb2-0c7a4259bc88,cust_536,953.59,INR,upi,success,,1,False,0.0,,,2026-06-09T14:03:54.239618
b56f3cc7-a371-4f7d-bc0b-06bbfcf732fd,cust_445,5235.07,INR,netbanking,success,,1,False,0.0,,,2026-06-25T11:42:54.239618
d45b27e6-3515-402e-8d37-16104c61cc34,cust_220,13084.12,INR,upi,success,,3,False,0.0,,,2026-08-21T12:41:54.239618
b97ce436-ce8d-469b-ba4c-0e306b4f7765,cust_765,1825.68,INR,card,success,,1,False,0.0,,,2026-08-13T00:21:54.239618
b04f43c5-1112-4c77-be4e-0566ecdddb79,cust_1852,5202.91,INR,upi,success,,2,False,0.0,,,2026-07-17T19:01:54.239618
8cadb9d1-0c99-4a57-bba4-ba953022caa7,cust_1273,7375.03,INR,upi,failed,insufficient_funds,2,True,7375.03,delayed_retry,13.8,2026-07-10T03:56:54.239618
2fed0d17-c2d3-40a5-acd4-dc2b301bec62,cust_410,6095.82,INR,upi,failed,network_error,2,True,6095.82,human_agent_escalation,30.9,2026-08-17T20:41:54.239618
60096dbb-a59e-4430-8ec4-a859ca006ae9,cust_246,2732.58,INR,card,success,,2,False,0.0,,,2026-06-14T12:21:54.239618
87986a56-3d9c-4ce8-9dba-24cc05cb8f93,cust_1944,1301.63,INR,wallet,success,,3,False,0.0,,,2026-07-19T15:59:54.239618
6e221528-7f2f-45af-821e-28a5979c28e2,cust_2289,2268.44,INR,card,success,,2,False,0.0,,,2026-07-28T20:36:54.239618
b1da56d4-902c-4e6d-8ec1-afffa97138fb,cust_1468,3687.63,INR,card,success,,2,False,0.0,,,2026-08-16T15:28:54.239618
4949693e-2495-4a3c-ab95-c9020e6b79c4,cust_1120,5527.0,INR,netbanking,success,,3,False,0.0,,,2026-06-28T14:27:54.239618
87a93af7-8790-4963-aa87-a3591c0a6579,cust_673,3296.28,INR,wallet,success,,1,False,0.0,,,2026-06-14T17:56:54.239618
72522d30-b9d2-42fc-abc4-adadde786753,cust_675,1733.82,INR,card,success,,1,False,0.0,,,2026-08-12T19:18:54.239618
f54b209a-2bbd-4db8-8f1f-5289ab8400b2,cust_1961,4023.24,INR,upi,success,,1,False,0.0,,,2026-08-10T01:16:54.239618
587521f1-5f90-4d3e-b5b9-39650f02b465,cust_1581,5292.66,INR,card,success,,1,False,0.0,,,2026-08-18T04:48:54.239618
289e3a61-0c2f-443f-b5c8-211cd66f4bd1,cust_692,3434.58,INR,card,success,,1,False,0.0,,,2026-07-02T20:21:54.239618
d0b8e698-a41d-459e-95b3-5239967891ba,cust_524,1149.9,INR,card,failed,network_error,1,False,0.0,,,2026-07-20T11:29:54.239618
53d2d095-c8d3-4e19-97ce-f4a35199ef32,cust_1483,2072.96,INR,wallet,success,,1,False,0.0,,,2026-08-29T15:07:54.239618
3cdc327a-7584-4383-8367-b8133cf5f727,cust_1759,5727.52,INR,card,failed,network_error,1,True,5727.52,delayed_retry,40.7,2026-07-17T04:19:54.239618
35c84df3-f691-447d-b097-c11c8975673c,cust_315,702.95,INR,card,success,,3,False,0.0,,,2026-08-08T13:04:54.239618
b7f488a6-c472-473e-951a-601f324b28b8,cust_1833,370.98,INR,netbanking,success,,1,False,0.0,,,2026-08-10T04:29:54.239618
93caf123-d734-4901-a4e3-2840e3d2089c,cust_2013,9483.18,INR,netbanking,failed,authentication_failed,1,True,9483.18,smart_dunning_sms,36.8,2026-06-12T09:03:54.239618
d28d4c7d-e4e9-44af-bf0b-6cd68b16a30a,cust_995,3867.15,INR,wallet,success,,1,False,0.0,,,2026-06-19T19:04:54.239618
0b3f4db0-702b-4916-8a0f-af4d81bcf8ec,cust_2005,4213.53,INR,upi,failed,authentication_failed,1,True,4213.53,send_payment_link,43.1,2026-07-23T16:54:54.239618
ee7e4255-3089-46bf-9562-5098ac54d7da,cust_1449,925.99,INR,card,success,,1,False,0.0,,,2026-07-29T21:06:54.239618
53c4827d-f518-4756-828f-40ce1a37a7b8,cust_1586,4739.92,INR,netbanking,success,,1,False,0.0,,,2026-06-22T08:15:54.239618
24612ea6-9529-4432-ad03-3dea8a77fa19,cust_136,3126.67,INR,card,failed,expired_card,3,False,0.0,,,2026-07-04T05:38:54.239618
2ae2c120-03be-44e3-af76-4ae0ffe44323,cust_594,586.46,INR,card,success,,2,False,0.0,,,2026-06-25T13:03:54.239618
b62b3e6a-009f-43a7-b2b7-3d02b1d96ab6,cust_1252,8794.26,INR,card,failed,insufficient_funds,2,False,0.0,,,2026-08-15T08:43:54.239618
7d316576-e56e-4304-8829-6f4c53bc11e2,cust_1624,2815.27,INR,upi,success,,1,False,0.0,,,2026-06-10T17:56:54.239618
ec209f7a-be13-4839-92ce-5129c9f3c374,cust_1741,1708.76,INR,upi,success,,1,False,0.0,,,2026-08-27T02:25:54.239618
fb36e92c-e954-41fe-a9e3-f3e5ecaa7d11,cust_1473,1736.82,INR,card,success,,1,False,0.0,,,2026-06-23T18:59:54.239618
065dbd85-d778-45c0-bda8-f5f1e7f49eb3,cust_2192,397.94,INR,card,success,,1,False,0.0,,,2026-07-15T15:26:54.239618
ae9a0662-cbd1-47de-a752-18326acf9eee,cust_2263,4163.05,INR,card,success,,1,False,0.0,,,2026-08-26T12:21:54.239618
06162ead-198b-4d1f-81c6-18cadf4a376d,cust_1313,3089.21,INR,netbanking,success,,1,False,0.0,,,2026-07-16T04:53:54.239618
7002e884-09db-4ac5-a2b1-1d4d95ec06e7,cust_2058,2049.45,INR,card,success,,1,False,0.0,,,2026-07-09T18:53:54.239618
0323449a-b11c-4126-af05-cd4fe79d58b3,cust_2327,7712.8,INR,upi,success,,3,False,0.0,,,2026-08-14T07:45:54.239618
88b99cee-da66-480b-8181-f838c0d52990,cust_635,702.42,INR,card,success,,1,False,0.0,,,2026-09-02T08:03:54.239618
4db8eeaf-b8b0-4ca7-8979-bd38b8b4fccc,cust_1289,1426.39,INR,upi,failed,network_error,1,True,1426.39,delayed_retry,12.6,2026-06-14T04:17:54.239618
32d59749-8660-45a5-8779-12c567c02401,cust_953,1135.69,INR,wallet,success,,1,False,0.0,,,2026-07-29T02:29:54.239618
a530927c-ba50-4953-9114-b8eeb6e52aa2,cust_2214,1899.0,INR,upi,success,,1,False,0.0,,,2026-08-25T23:42:54.239618
172903b5-d741-4f89-a157-30fce4e9f936,cust_835,2593.39,INR,card,success,,1,False,0.0,,,2026-06-26T02:02:54.239618
777a33d6-6ef7-48fc-9f38-2dc15830f9ea,cust_976,3593.97,INR,upi,failed,expired_card,1,True,3593.97,smart_dunning_sms,44.2,2026-09-02T08:09:54.239618
e101352d-7768-4b33-9da2-07293f16281e,cust_644,1785.98,INR,card,success,,3,False,0.0,,,2026-07-21T12:00:54.239618
b054028b-3287-4a92-848b-bbc42b980508,cust_203,1108.08,INR,card,success,,1,False,0.0,,,2026-06-08T17:29:54.239618
ff4632aa-1ff6-4916-915b-d2cbf750c9e2,cust_480,11130.08,INR,card,failed,insufficient_funds,1,False,0.0,,,2026-06-06T03:13:54.239618
25d18c6f-2a07-4096-af75-095a67f876bb,cust_1581,21385.67,INR,upi,success,,1,False,0.0,,,2026-06-07T08:46:54.239618
4c014592-e5f7-471c-841f-90c507905d9b,cust_2081,2776.53,INR,card,failed,authentication_failed,2,True,2776.53,send_payment_link,1.0,2026-08-05T06:01:54.239618
102e2cfe-e6d8-449b-8ce5-3c0edfca7ff7,cust_343,1235.09,INR,upi,success,,1,False,0.0,,,2026-06-10T06:28:54.239618
79b6fbe2-32f5-4bb9-923f-53c8fea13f15,cust_964,9208.74,INR,upi,success,,1,False,0.0,,,2026-08-29T12:34:54.239618
6cb20c43-80fa-4089-ba66-ac1793c9192a,cust_349,663.76,INR,card,failed,authentication_failed,2,False,0.0,,,2026-06-29T19:23:54.239618
892bb676-a134-4f92-a63d-ef48a4466b19,cust_2255,1805.7,INR,upi,success,,1,False,0.0,,,2026-08-22T12:14:54.239618
c5e8ad23-d499-43c1-bc9a-7bb22eda84d1,cust_2412,1304.4,INR,upi,success,,1,False,0.0,,,2026-06-04T23:38:54.239618
17c1960f-b40f-43be-9b45-f6581b0096b4,cust_814,859.56,INR,wallet,success,,1,False,0.0,,,2026-08-27T00:41:54.239618
b9576703-fc85-4bee-a0e0-eba508e49eeb,cust_748,1896.9,INR,card,success,,2,False,0.0,,,2026-07-04T15:18:54.239618
a3b60279-65ff-4f46-9efc-2e955628827b,cust_2410,1121.3,INR,card,success,,2,False,0.0,,,2026-08-25T20:10:54.239618
c1ca09b5-5497-4fb1-a989-a3ee05760e25,cust_189,2468.56,INR,upi,failed,network_error,3,True,2468.56,send_payment_link,43.5,2026-07-13T01:43:54.239618
ffa24321-bdcf-4772-a8ce-896607fc35f0,cust_1610,2501.03,INR,upi,success,,1,False,0.0,,,2026-08-20T04:15:54.239618
0c3c38de-a5d9-49e8-a2a6-f07a477b7579,cust_921,1395.21,INR,upi,success,,1,False,0.0,,,2026-07-10T22:54:54.239618
26502996-8483-4e73-acde-26f84b83bb65,cust_2423,1748.54,INR,upi,success,,1,False,0.0,,,2026-07-30T15:32:54.239618
6e98f25e-d15c-42dd-8cb4-7d865bc5c3b5,cust_62,1982.74,INR,card,success,,1,False,0.0,,,2026-07-12T20:29:54.239618
446c768d-5b21-4e68-8ae9-025ff65d5f39,cust_2246,5058.68,INR,upi,success,,1,False,0.0,,,2026-08-09T16:47:54.239618
5d116dd0-34f8-466b-b53f-17a71e88c022,cust_2325,2135.41,INR,wallet,success,,1,False,0.0,,,2026-07-16T10:36:54.239618
40636821-360a-41c6-b773-1e570f915dbb,cust_64,5126.77,INR,card,success,,1,False,0.0,,,2026-07-21T23:42:54.239618
46075445-b9e4-484a-93e2-8c471cfe604c,cust_2318,4134.95,INR,card,failed,authentication_failed,1,False,0.0,,,2026-08-01T23:36:54.239618
b193bac6-6e4b-4ea7-b805-7d335b4b7daa,cust_298,4082.14,INR,upi,success,,1,False,0.0,,,2026-06-21T02:12:54.239618
51d2b9d8-916d-4e51-9bce-2f12179a58fb,cust_1487,8510.55,INR,upi,success,,1,False,0.0,,,2026-07-08T23:21:54.239618
469a2bbc-8839-4c3a-aedf-2d0d7188cb88,cust_96,891.18,INR,upi,success,,1,False,0.0,,,2026-06-12T13:40:54.239618
f69295fe-1ff3-451b-91f5-cfb37541f99b,cust_544,1594.21,INR,upi,failed,expired_card,1,False,0.0,,,2026-07-16T00:39:54.239618
3881becd-6e25-488d-af75-6288903bca8a,cust_766,11931.88,INR,netbanking,success,,1,False,0.0,,,2026-08-21T10:57:54.239618
646a190e-3dba-4d19-a101-ecf2d68ea09d,cust_24,1936.07,INR,wallet,failed,insufficient_funds,1,False,0.0,,,2026-08-29T06:45:54.239618
1c0b621a-4504-4e9d-97bf-402bcc9fe8b3,cust_1480,193.72,INR,netbanking,failed,authentication_failed,1,True,193.72,send_payment_link,32.4,2026-07-16T13:47:54.239618
41ed3d15-3a0e-4412-be6c-ed71eb39d827,cust_566,2033.12,INR,netbanking,success,,1,False,0.0,,,2026-06-11T10:41:54.239618
f81f024a-23ae-4b20-94c6-ad8fd07a3240,cust_396,2755.75,INR,upi,success,,2,False,0.0,,,2026-06-17T19:40:54.239618
577f6abd-f1d7-4312-94f1-a7e0cb27c3b3,cust_1149,231.5,INR,upi,success,,1,False,0.0,,,2026-06-17T04:37:54.239618
e62a814b-d314-4750-af8e-d3f05ef943b7,cust_1785,8107.48,INR,upi,success,,1,False,0.0,,,2026-07-18T02:50:54.239618
4207b19d-a3eb-4e4d-9d72-b072ef251d15,cust_1370,1283.9,INR,netbanking,success,,1,False,0.0,,,2026-08-08T00:25:54.239618
5efbdd2e-c475-4d9c-9219-e78263ae20e9,cust_1083,3280.35,INR,upi,success,,2,False,0.0,,,2026-07-25T00:55:54.239618
e5e7f207-1e5a-4818-8851-13cf23a9ada7,cust_1420,1991.45,INR,upi,failed,network_error,1,True,1991.45,human_agent_escalation,6.5,2026-06-08T18:46:54.239618
8bde7d9c-dc62-4d2c-9a07-257269adfe68,cust_2368,765.47,INR,upi,success,,2,False,0.0,,,2026-08-19T05:55:54.239618
3c7a8d9d-6d5c-44c8-bc7f-6d67d70cc01a,cust_1,931.26,INR,upi,success,,1,False,0.0,,,2026-07-10T23:56:54.239618
b46f41f8-c757-49e1-954e-801aef42e297,cust_900,1051.98,INR,netbanking,failed,bank_decline,1,True,1051.98,delayed_retry,13.7,2026-07-16T11:08:54.239618
d0150d6e-2286-4619-b672-ed6face2472c,cust_1926,6484.08,INR,card,failed,network_error,2,True,6484.08,send_payment_link,23.6,2026-08-24T10:16:54.239618
a20d8535-5b0d-4fe6-9cc0-ad577fc6cf7a,cust_2117,2137.12,INR,card,success,,1,False,0.0,,,2026-06-26T12:45:54.239618
2a916152-d93e-4d4b-b46e-2dd2ecced59d,cust_370,1525.87,INR,netbanking,success,,1,False,0.0,,,2026-08-28T15:56:54.239618
da96c19c-5f78-4acb-9c1d-b0a8c6943d5d,cust_2222,1052.42,INR,card,success,,1,False,0.0,,,2026-06-10T00:22:54.239618
5d5db51c-91ad-429d-93b9-4f1272012379,cust_1440,7161.93,INR,card,success,,2,False,0.0,,,2026-06-15T05:26:54.239618
9534f2e6-0003-4991-a011-cc2a265c0e5a,cust_2353,9115.95,INR,card,success,,1,False,0.0,,,2026-07-16T20:54:54.239618
785ebd6b-27d8-49cd-a2b8-76c0d9e52d4f,cust_448,7088.79,INR,card,success,,1,False,0.0,,,2026-08-11T16:40:54.239618
be9411ef-8457-47c6-bb22-ef9920f65109,cust_179,3801.66,INR,upi,failed,expired_card,2,True,3801.66,send_payment_link,2.1,2026-06-09T11:58:54.239618
da751f9a-2f78-47bd-aec1-56f16a09edda,cust_291,3167.97,INR,card,success,,1,False,0.0,,,2026-07-18T16:41:54.239618
cf6508dd-d375-43a1-b2c3-2ec26e269f53,cust_1051,817.01,INR,netbanking,failed,network_error,1,True,817.01,switch_payment_method,33.7,2026-07-26T21:35:54.239618
ede7d0c6-bb19-411c-b714-75893fa412d5,cust_930,1956.21,INR,upi,success,,1,False,0.0,,,2026-07-28T15:18:54.239618
8c1f24b9-4190-4ed6-8dbe-5d43596dba71,cust_2275,1318.86,INR,wallet,success,,2,False,0.0,,,2026-06-16T14:56:54.239618
a57b1f86-4fc5-4ec2-a74b-6f87444bb7f4,cust_2438,472.03,INR,upi,failed,insufficient_funds,3,False,0.0,,,2026-07-12T06:47:54.239618
cf9ae2b4-cc95-47f6-b455-04a982d04a4f,cust_2109,6319.14,INR,wallet,success,,1,False,0.0,,,2026-07-23T15:51:54.239618
f75aa122-95ad-4f0f-8680-ce4e57200bb5,cust_339,1304.73,INR,card,success,,2,False,0.0,,,2026-06-07T21:15:54.239618
4d72396f-bb55-4ffc-95b8-337a144699c8,cust_1057,7160.59,INR,card,success,,1,False,0.0,,,2026-08-04T02:10:54.239618
523c0b69-d69c-40e6-8029-d82f3c69f26a,cust_1652,5396.86,INR,upi,success,,1,False,0.0,,,2026-07-01T15:58:54.239618
f740b5ec-db2a-462a-b9ef-f3b59a61224c,cust_874,4028.08,INR,card,success,,1,False,0.0,,,2026-07-22T08:24:54.239618
9be79fb0-be5a-4bf5-b1e0-a70239c58b89,cust_992,4236.94,INR,upi,success,,2,False,0.0,,,2026-06-10T03:46:54.239618
99225ab6-8d4c-4302-bbab-cd8edb36b991,cust_1662,1402.79,INR,wallet,success,,1,False,0.0,,,2026-07-15T09:54:54.239618
1c29e70c-82bd-438d-84fe-9570d5dca030,cust_794,12991.69,INR,netbanking,success,,1,False,0.0,,,2026-06-27T12:47:54.239618
2b9058b0-08d1-4a57-9f82-80547c5e350f,cust_1228,2537.19,INR,card,failed,bank_decline,1,True,2537.19,switch_payment_method,19.8,2026-07-03T14:10:54.239618
934020c9-d3a6-4748-abab-736866dd0d65,cust_565,3202.66,INR,netbanking,success,,1,False,0.0,,,2026-08-17T22:54:54.239618
b76a7ab9-301d-445b-aadc-43126d6cd76f,cust_1820,1360.8,INR,card,failed,network_error,1,True,1360.8,smart_dunning_sms,8.1,2026-07-05T04:42:54.239618
9be5bc3c-20ca-4b84-87fc-8e12a1b246ee,cust_2313,1055.69,INR,card,success,,2,False,0.0,,,2026-07-23T21:09:54.239618
43972b6b-26d9-4ab7-81b2-624e73b35ae1,cust_1366,3750.21,INR,upi,success,,1,False,0.0,,,2026-07-02T19:43:54.239618
b9c33ef2-cecc-4c5d-a96c-f2a81d60be63,cust_113,2968.35,INR,card,failed,insufficient_funds,1,False,0.0,,,2026-06-13T17:31:54.239618
54ed0dc1-8faf-4e05-8f90-69f4e5de22db,cust_1896,1199.41,INR,netbanking,failed,bank_decline,1,True,1199.41,switch_payment_method,33.9,2026-06-06T09:23:54.239618
61a6d2aa-b331-47dd-8bd3-ff6f797ed110,cust_1824,668.75,INR,netbanking,success,,1,False,0.0,,,2026-06-19T23:05:54.239618
ac937204-b21f-481c-be72-8ae29bba0bd5,cust_98,778.27,INR,card,failed,network_error,1,True,778.27,send_payment_link,32.9,2026-07-03T08:04:54.239618
b68ef1a0-03a7-4969-b454-416d280b5c45,cust_3,7161.83,INR,card,failed,expired_card,1,True,7161.83,send_payment_link,1.0,2026-08-15T02:22:54.239618
e62cd2fa-c603-46df-912c-b226a98d3f24,cust_1711,1405.39,INR,card,success,,1,False,0.0,,,2026-07-05T08:25:54.239618
5286a7cf-267c-42eb-9efa-16e2b260ceb5,cust_879,1798.99,INR,netbanking,success,,2,False,0.0,,,2026-08-16T06:48:54.239618
a3da295b-0d76-4b96-8f37-b88553eebd50,cust_2410,9002.94,INR,card,success,,1,False,0.0,,,2026-06-07T13:33:54.239618
14eb8dd5-6969-4db4-a72a-11f4c08aa21a,cust_1795,888.97,INR,card,success,,3,False,0.0,,,2026-08-13T06:48:54.239618
76c6c782-3a9b-4262-a1f6-ef4b30b946ad,cust_1815,1268.64,INR,netbanking,success,,1,False,0.0,,,2026-08-28T08:55:54.239618
7dadc110-314c-407c-9cda-114b9790fcee,cust_1450,1221.84,INR,card,success,,1,False,0.0,,,2026-06-25T15:25:54.239618
6979a5f8-d12e-4672-97d0-f050554c5749,cust_270,10469.92,INR,upi,success,,3,False,0.0,,,2026-08-05T07:46:54.239618
92488a80-52ed-44c7-9b1d-fbba773ad8db,cust_886,14677.12,INR,card,success,,1,False,0.0,,,2026-07-27T08:27:54.239618
2d1f9331-c09b-48ae-a9f5-0d3d505fb088,cust_486,4800.17,INR,wallet,success,,1,False,0.0,,,2026-08-23T14:18:54.239618
0100b4d9-2329-468e-95cd-1054ff3b8656,cust_879,4939.63,INR,upi,success,,1,False,0.0,,,2026-08-12T20:36:54.239618
548baa7f-fb07-467a-9dce-dd3a2690e093,cust_1165,1447.63,INR,card,success,,1,False,0.0,,,2026-08-26T11:16:54.239618
9b79c649-ea04-43d2-992c-888947c5625e,cust_385,14081.2,INR,wallet,success,,1,False,0.0,,,2026-08-24T20:04:54.239618
ca3fb4ea-11a9-4cd2-90fb-6fb8e0fd5eef,cust_714,3105.49,INR,upi,success,,2,False,0.0,,,2026-07-08T16:14:54.239618
67925d9a-bc78-4817-b207-9af61a0f7b4f,cust_2323,5259.54,INR,card,success,,1,False,0.0,,,2026-06-07T16:19:54.239618
8dea920f-5f6d-4cbd-b049-be3a1f7c1789,cust_243,2219.48,INR,card,failed,insufficient_funds,1,False,0.0,,,2026-06-05T20:10:54.239618
352c0672-eedf-43af-ae16-f6d89e9b6506,cust_1756,1917.49,INR,netbanking,success,,1,False,0.0,,,2026-07-09T20:46:54.239618
39798ae5-c97a-4636-a2f2-3005af797edf,cust_1800,10902.4,INR,card,success,,1,False,0.0,,,2026-06-26T15:31:54.239618
a9ccfd3d-023d-45f3-b5a0-b847441191ae,cust_1962,3966.94,INR,upi,success,,1,False,0.0,,,2026-08-24T15:23:54.239618
dfd2ed58-310e-4e6a-9f54-d2f8b6eb2255,cust_893,9011.33,INR,upi,success,,1,False,0.0,,,2026-07-27T12:59:54.239618
f26a181e-4ad5-4a49-9ef7-6eb57f1c7e0a,cust_1536,3071.11,INR,upi,success,,1,False,0.0,,,2026-08-12T17:12:54.239618
598eee98-44dc-4a13-bcff-95648b827b8b,cust_644,1137.37,INR,upi,success,,1,False,0.0,,,2026-07-06T07:45:54.239618
f1f7b569-91be-497a-8e8d-ff3c402e2b38,cust_46,1443.74,INR,upi,success,,1,False,0.0,,,2026-06-27T20:56:54.239618
bbb28fdd-5116-465e-b595-c5eb9cb07256,cust_533,2677.58,INR,upi,success,,1,False,0.0,,,2026-06-21T09:07:54.239618
f1f0568e-89a0-43ec-9c91-c53ceb1edaee,cust_2385,1388.74,INR,upi,success,,1,False,0.0,,,2026-08-07T14:12:54.239618
8b236c4f-cffa-4b0d-a7a4-975a837188d8,cust_613,900.8,INR,card,success,,1,False,0.0,,,2026-06-13T07:44:54.239618
c14e8be1-836d-4864-8aea-098869fa54af,cust_286,7195.96,INR,netbanking,failed,authentication_failed,2,False,0.0,,,2026-08-02T04:39:54.239618
1ab52532-5b04-4b09-a8d6-ab11726ca94a,cust_191,1494.6,INR,upi,success,,1,False,0.0,,,2026-07-23T21:31:54.239618
211bbe7b-969e-45a4-952e-3009b672ba68,cust_2277,2763.83,INR,card,success,,1,False,0.0,,,2026-08-25T19:58:54.239618
6caa0acf-f4fa-4173-a662-d23560c18415,cust_478,3186.0,INR,card,success,,1,False,0.0,,,2026-06-17T00:56:54.239618
32a175dc-4a70-4f3e-b103-84183fe21738,cust_27,1437.5,INR,upi,failed,authentication_failed,1,True,1437.5,human_agent_escalation,26.9,2026-08-27T17:08:54.239618
5bd91731-22b3-486d-8e61-d66f9143fa45,cust_2225,9006.66,INR,upi,failed,bank_decline,2,False,0.0,,,2026-06-12T15:18:54.239618
83a404bb-1f0a-4c1a-99a9-e0c6e85e523a,cust_2432,892.99,INR,upi,success,,1,False,0.0,,,2026-08-20T09:35:54.239618
7c58c28c-bd27-42ff-9cf9-11fca3548183,cust_985,3088.57,INR,card,success,,2,False,0.0,,,2026-06-05T10:10:54.239618
b7d1d913-df17-479c-9260-0c15253e9032,cust_580,3045.76,INR,card,success,,1,False,0.0,,,2026-06-27T22:32:54.239618
1096a172-69e6-4cbf-8533-4fcb906594dd,cust_1893,2324.29,INR,netbanking,success,,1,False,0.0,,,2026-08-26T05:45:54.239618
ee605008-e5b8-41ed-b405-88030904092e,cust_1823,759.59,INR,card,failed,expired_card,2,True,759.59,delayed_retry,21.0,2026-06-25T04:36:54.239618
8f5fdde2-f2b5-472e-b06e-a00793526f65,cust_690,5344.03,INR,card,failed,insufficient_funds,2,False,0.0,,,2026-06-20T05:02:54.239618
ef7abf73-2b26-475a-b148-ff1d7a43defd,cust_2149,4765.51,INR,card,failed,network_error,2,True,4765.51,smart_dunning_sms,5.6,2026-08-06T03:07:54.239618
ded43e8e-e16c-43ab-9dbb-d48ec3b00317,cust_460,1328.74,INR,upi,success,,1,False,0.0,,,2026-07-24T17:40:54.239618
e13c5ec8-3d1e-4166-95da-aef205726577,cust_2256,4613.48,INR,card,success,,1,False,0.0,,,2026-08-11T21:14:54.239618
